flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
622,1.0093836666666667,3.028151000,0,0,3,0,34418,64293,192.168.20.106,185.93.182.252,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2665707594,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0093836666666667,2.026671,2.1817467017233385,9999,0,0,0,eth:ethertype:ip:tcp,3,0
623,10.085929555555555,90.773366000,0,0,9,0,45318,64532,192.168.20.106,197.210.64.252,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2396050099,1802602869,54,56.857142857142854,74,116427.42857142857,58,58.0,58,3364.0,0.0,12.776960857142857,49.493297,78.58971374710852,0.53921,0.6673199999999999,0.79543,0.6795058163842307,eth:ethertype:ip:tcp,7,2
624,1.2606912,12.606912000,0,0,10,0,48804,3122,192.168.20.106,197.253.66.34,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1179391405,2536063377,54,56.857142857142854,74,116427.42857142857,58,63.333333333333336,74,16101.333333333332,0.0,1.5740531428571427,6.61322,9.732256287572712,0.501484,0.5295133333333334,0.548687,1.059220489792061,eth:ethertype:ip:tcp,7,3
625,3.588378176470588,61.002429000,0,0,17,0,39662,8503,192.168.20.106,197.253.66.228,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,866469293,3044848530,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.916215333333334,30.220712,54.77969160383232,0.30931,0.401569,0.498976,1.6082309582646392,eth:ethertype:ip:tcp,12,5
626,0.19922,0.398440000,0,0,2,0,33590,36341,192.168.20.106,80.83.22.97,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2477126784,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.39844,0.39844,0.39844,0.0,eth:ethertype:ip:tcp,1,1
627,1.0570346666666666,3.171104000,0,0,3,0,42106,41221,192.168.20.106,154.160.7.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,441499818,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0570346666666666,2.160008,2.2908404760477468,9999,0,0,0,eth:ethertype:ip:tcp,3,0
628,1.077725,3.233175000,0,0,3,0,54216,49160,192.168.20.106,112.134.1.87,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3798644369,74,74.0,74,21904.0,999999,0,0,0,0.0,1.077725,2.216672,2.3381141749437018,9999,0,0,0,eth:ethertype:ip:tcp,3,0
629,1.0418746666666667,3.125624000,0,0,3,0,54692,6881,192.168.20.106,194.230.158.103,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1400749535,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0418746666666667,2.106748,2.254330708381537,9999,0,0,0,eth:ethertype:ip:tcp,3,0
630,1.0230923333333333,3.069277000,0,0,3,0,33674,60276,192.168.20.106,154.160.1.78,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3171684322,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0230923333333333,2.053352,2.211245451795435,9999,0,0,0,eth:ethertype:ip:tcp,3,0
631,281551321.89931226,1126205287.597249000,0,0,3,0,41270,60276,192.168.20.106,154.160.1.78,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.009724,2.026675,2.182375983205613,9999,0,0,0,eth:ethertype:ip:tcp,3,0
632,1.0518213333333333,3.155464000,0,0,3,0,43320,44083,192.168.20.106,37.153.200.233,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,4254920532,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0518213333333333,2.133304,2.2768948209723403,9999,0,0,0,eth:ethertype:ip:tcp,3,0
633,5.63071025,45.045682000,0,0,8,0,59610,36913,192.168.20.106,197.210.47.111,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1197506703,3825966123,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,6.368646,23.040127,38.98659771159437,0.46516,0.46516,0.46516,0.0,eth:ethertype:ip:tcp,7,1
634,1.021702,3.065106000,0,0,3,0,55358,6881,192.168.20.106,197.250.101.156,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1762925496,74,74.0,74,21904.0,999999,0,0,0,0.0,1.021702,2.053388,2.208683648790534,9999,0,0,0,eth:ethertype:ip:tcp,3,0
635,0.8160774666666666,12.241162000,0,0,15,0,41118,443,192.168.20.106,216.58.207.104,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2449544743,1510058267,66,140.0,660,1288590.2222222222,66,200.66666666666666,646,1052121.3333333333,0.0,1.1812494444444444,10.630408,10.023135273059557,0.004739,0.2683195,0.554097,1.3548397560267045,eth:ethertype:ip:tcp,9,6
636,0.0068965,0.013793000,0,0,2,0,56254,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,62201671,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.013793,0.013793,0.013793,0.0,eth:ethertype:ip:tcp,1,1
637,0.06152370370370371,1.661140000,0,0,27,0,38258,443,192.168.20.106,144.2.1.5,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,644298069,1344324425,66,187.8,1096,6987851.466666669,66,397.9166666666667,1832,19510895.916666668,0.0,0.0005666666666666667,0.005798,0.008060963002851047,2.4e-05,0.13772,0.538004,1.5258027312410016,eth:ethertype:ip:tcp,15,12
638,0.0970106111111111,1.746191000,0,0,18,0,43472,443,192.168.20.106,23.23.201.249,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3901376986,3013171387,66,131.1,583,1416248.9000000001,66,806.125,1514,32281485.375,0.0,0.0002329,0.001321,0.002138575998181968,-3.3e-05,0.21798275,0.600824,1.5510871202775007,eth:ethertype:ip:tcp,10,8
639,1.0190299999999999,3.057090000,0,0,3,0,56252,54810,192.168.20.106,24.135.101.101,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,550978838,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0190299999999999,2.053391,2.20375630455381,9999,0,0,0,eth:ethertype:ip:tcp,3,0
640,0.16091446428571426,9.011210000,0,0,56,0,49630,443,192.168.20.106,172.217.19.13,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2491593317,2614420207,66,380.84615384615387,1434,90913085.30769233,66,223.26666666666668,715,41968480.53333334,0.0,0.29043538461538465,5.47864,7.345348096013916,6e-06,0.048663,0.210456,1.4126145055680737,eth:ethertype:ip:tcp,26,30
641,0.0,0.000000000,0,0,1,0,48944,25376,192.168.20.106,41.223.74.102,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2645465295,74,74.0,74,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
642,0.6469468720000001,80.868359000,0,0,125,0,51110,19856,192.168.20.106,84.26.45.176,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2962842809,3858817458,54,77.828125,593,24045788.640625,54,68.08196721311475,658,16692814.16393444,0.0,0.8722675468749997,7.238065,54.968999104931505,0.083458,0.4105448524590164,0.893706,24.633170681397072,eth:ethertype:ip:tcp,64,61
643,1.0809946666666665,3.242984000,0,0,3,0,40576,52748,192.168.20.106,112.135.14.127,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2540582215,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0809946666666665,2.21665,2.3440594365553102,9999,0,0,0,eth:ethertype:ip:tcp,3,0
644,0.3353405,0.670681000,0,0,2,0,36214,49160,192.168.20.106,41.87.11.253,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2251789123,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.670681,0.670681,0.670681,0.0,eth:ethertype:ip:tcp,1,1
645,1.0524653333333334,3.157396000,0,0,3,0,52658,23031,192.168.20.106,109.92.189.96,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,823265153,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0524653333333334,2.133317,2.2780787754557568,9999,0,0,0,eth:ethertype:ip:tcp,3,0
646,0.19139134999999996,15.311308000,0,0,80,0,34516,59847,192.168.20.106,177.149.223.200,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2806737025,1901301179,66,92.1,612,12909426.349999994,54,940.0,3656,1344720000.8500001,0.0,0.10255352499999999,1.679616,4.012955864577402,-3.5e-05,0.280229175,1.684167,10.934645254894916,eth:ethertype:ip:tcp,40,40
647,0.2594165,0.518833000,0,0,2,0,43100,1087,192.168.20.106,102.130.81.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,949725770,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.518833,0.518833,0.518833,0.0,eth:ethertype:ip:tcp,1,1
648,1.0811113333333333,3.243334000,0,0,3,0,59922,33403,192.168.20.106,105.232.101.198,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3835155201,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0811113333333333,2.216597,2.3442629661319994,9999,0,0,0,eth:ethertype:ip:tcp,3,0
649,1.032643,3.097929000,0,0,3,0,51872,0,192.168.20.106,94.67.209.118,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3779475320,74,74.0,74,21904.0,999999,0,0,0,0.0,1.032643,2.0801,2.233081277240187,9999,0,0,0,eth:ethertype:ip:tcp,3,0
650,0.2187265454545454,2.405992000,0,0,11,0,45640,24622,192.168.20.106,172.219.26.150,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,40920239,54,66.57142857142857,122,160102.85714285716,54,239.75,672,581526.75,0.0,0.10725842857142857,0.750635,0.6950872179320889,1.5e-05,0.41379575,0.948269,1.297124948384407,eth:ethertype:ip:tcp,7,4
651,0.8309544285714285,5.816681000,0,0,7,0,43230,16521,192.168.20.106,103.247.51.244,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3187161233,747254037,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.05742325,3.988491,3.5967634135066144,0.457446,0.528996,0.618195,1.0600988267600338,eth:ethertype:ip:tcp,4,3
652,1.0692433333333333,3.207730000,0,0,3,0,49978,59248,192.168.20.106,182.185.210.175,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3588652513,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0692433333333333,2.186705,2.317592325420931,9999,0,0,0,eth:ethertype:ip:tcp,3,0
653,0.09990262244897959,19.580914000,0,0,196,0,56546,443,192.168.20.106,74.125.140.189,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3837664020,208968196,66,259.1954022988506,1484,497015953.149425,66,222.0275229357798,813,575024179.8348627,0.0,0.1046949540229885,5.317915,9.024523201870418,5e-06,0.09607755045871559,0.796014,10.377931007853073,eth:ethertype:ip:tcp,87,109
654,1.0423836666666668,3.127151000,0,0,3,0,53914,12783,192.168.20.106,43.242.208.162,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1830048624,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0423836666666668,2.106717,2.25526165837773,9999,0,0,0,eth:ethertype:ip:tcp,3,0
655,3.1428161250000004,25.142529000,0,0,8,0,42176,28271,192.168.20.106,46.97.168.138,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2983832316,3545800526,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,3.5545895714285716,12.586664,21.742997317946486,0.260402,0.260402,0.260402,0.0,eth:ethertype:ip:tcp,7,1
656,1.0210396666666666,3.063119000,0,0,3,0,42378,41221,192.168.20.106,154.160.7.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2897494692,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0210396666666666,2.053393,2.207462148840156,9999,0,0,0,eth:ethertype:ip:tcp,3,0
657,0.1813755,0.362751000,0,0,2,0,51370,10946,192.168.20.106,49.144.203.97,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,770920196,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.362751,0.362751,0.362751,0.0,eth:ethertype:ip:tcp,1,1
658,1.032779,3.098337000,0,0,3,0,47916,6881,192.168.20.106,93.148.56.225,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1761302807,74,74.0,74,21904.0,999999,0,0,0,0.0,1.032779,2.076683,2.232792074494324,9999,0,0,0,eth:ethertype:ip:tcp,3,0
659,1.0486923333333333,3.146077000,0,0,3,0,51882,0,192.168.20.106,5.155.156.252,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2621286918,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0486923333333333,2.133051,2.271117840418825,9999,0,0,0,eth:ethertype:ip:tcp,3,0
660,1.0649383333333333,3.194815000,0,0,3,0,34910,33240,192.168.20.106,105.48.214.80,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2558979925,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0649383333333333,2.18667,2.309742042894978,9999,0,0,0,eth:ethertype:ip:tcp,3,0
661,2.1550096666666665,32.325145000,0,0,15,0,36152,39748,192.168.20.106,103.254.204.73,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,391185663,2385590150,66,81.2,134,106201.6,66,66.8,74,361447.2,0.0,0.3298726,1.492386,1.4431235698916431,0.062771,3.0675782,16.103772,28.055208697578514,eth:ethertype:ip:tcp,5,10
662,0.5146543333333333,1.543963000,0,0,3,0,34386,31598,192.168.20.106,199.116.115.131,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4173047636,0,74,74.0,74,5476.0,54,54.0,54,0.0,0.0,0.5040985,1.008197,0.7129029354719336,0.535766,0.535766,0.535766,0.0,eth:ethertype:ip:tcp,2,1
663,160886468.47813672,1126205279.346957000,0,0,6,0,44418,10273,192.168.20.106,41.73.107.219,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,1.2874234,3.626582,5.322834182710447,0.288368,0.288368,0.288368,0.0,eth:ethertype:ip:tcp,5,1
664,10.085936666666667,90.773430000,0,0,9,0,41384,10639,192.168.20.106,197.210.65.127,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,319739464,894137385,54,56.857142857142854,74,116427.42857142857,58,58.0,58,3364.0,0.0,12.782941857142857,49.49334,78.62394985255825,0.524833,0.6464185,0.768004,0.6577536856244136,eth:ethertype:ip:tcp,7,2
665,0.30448875,20.705235000,0,0,68,0,59308,14299,192.168.20.106,197.237.210.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3941499905,4094766117,66,97.67567567567568,612,12372628.648648646,54,804.4193548387096,2090,582916974.0000001,0.0,0.15156354054054055,2.560001,5.475701840943265,0.001453,0.4870123870967742,1.038807,14.613892570081134,eth:ethertype:ip:tcp,37,31
666,3.1560722857142856,22.092506000,0,0,7,0,43832,51413,192.168.20.106,197.210.64.193,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4168609353,459368961,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,3.6027546666666663,11.516668,18.46330658317259,0.475978,0.475978,0.475978,0.0,eth:ethertype:ip:tcp,6,1
667,0.12648602325581393,5.438899000,0,0,43,0,41324,443,192.168.20.106,216.58.208.234,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,158975408,536939720,66,209.85714285714286,1032,17700978.285714287,66,154.77272727272728,646,10588021.681818184,0.0,0.15811628571428574,3.293048,3.239091678502287,9e-06,0.09629349999999999,0.409358,2.026929819672544,eth:ethertype:ip:tcp,21,22
668,1.0482256666666665,3.144677000,0,0,3,0,42302,27645,192.168.20.106,37.151.32.99,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,4016075895,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0482256666666665,2.133183,2.2702850964767984,9999,0,0,0,eth:ethertype:ip:tcp,3,0
669,0.8023083333333333,14.441550000,0,0,18,0,58620,14299,192.168.20.106,197.237.210.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,152700108,54,66.4,134,357680.8,66,420.0,772,8751241.75,0.0,0.049697000000000005,0.250719,0.4581724890503575,0.019007,1.7430724999999998,7.348754,12.435923667905259,eth:ethertype:ip:tcp,10,8
670,62566960.31532289,1126205285.675812000,0,0,17,0,44430,443,192.168.20.106,52.114.74.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,127.8,583,1346741.0,54,936.4285714285714,1792,32125368.285714287,0.0,1.0384995,10.382952,9.85185598480781,0.000493,0.12384757142857142,0.23775,0.7507126623948739,eth:ethertype:ip:tcp,10,7
671,0.12342204297994269,43.074293000,0,0,349,0,46792,443,192.168.20.106,172.217.19.174,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2926606946,4017006361,66,219.59259259259258,1434,1250048142.2469141,66,543.6844919786096,2205,10226678435.208551,0.0,0.18540541358024692,15.303371,29.87787964354299,0.0,0.0697252192513369,0.821426,12.969595938368741,eth:ethertype:ip:tcp,162,187
672,4.408755285714286,30.861287000,0,0,7,0,35282,60133,192.168.20.106,197.210.65.186,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3588951003,1962077202,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,5.039224333333333,16.643474,25.857720121089844,0.625941,0.625941,0.625941,0.0,eth:ethertype:ip:tcp,6,1
673,1.0485843333333333,3.145753000,0,0,3,0,48564,13313,192.168.20.106,196.194.204.141,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2860338023,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0485843333333333,2.133402,2.270977805396756,9999,0,0,0,eth:ethertype:ip:tcp,3,0
674,1.0162136666666666,3.048641000,0,0,3,0,51854,32058,192.168.20.106,112.134.38.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3998760229,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0162136666666666,2.026734,2.194398670120967,9999,0,0,0,eth:ethertype:ip:tcp,3,0
675,0.03958648148148148,1.068835000,0,0,27,0,44292,443,192.168.20.106,31.13.86.36,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,662786389,1707872048,66,191.3125,834,8291048.3125,66,151.9090909090909,336,2315399.8181818184,0.0,0.00055075,0.005614,0.008368629666797307,2.2e-05,0.09636572727272728,0.380163,0.972517388529471,eth:ethertype:ip:tcp,16,11
676,3.1427822499999998,25.142258000,0,0,8,0,60760,51638,192.168.20.106,46.97.168.238,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3165017236,3642567032,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,3.554587857142857,12.586653,21.74298669940284,0.260143,0.260143,0.260143,0.0,eth:ethertype:ip:tcp,7,1
677,1.01121,3.033630000,0,0,3,0,38300,39049,192.168.20.106,202.186.182.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1345382955,74,74.0,74,21904.0,999999,0,0,0,0.0,1.01121,2.026763,2.185136181168731,9999,0,0,0,eth:ethertype:ip:tcp,3,0
678,4.625722666666666,41.631504000,0,0,9,0,59512,31378,192.168.20.106,197.210.64.5,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,537552840,2187899890,54,59.714285714285715,74,128450.28571428571,58,58.0,58,3364.0,0.0,5.693726857142857,24.959958,35.28925965487251,0.380253,0.8877079999999999,1.395163,1.0225145819444337,eth:ethertype:ip:tcp,7,2
679,140775659.9183164,1126205279.346531000,0,0,7,0,41038,1024,192.168.20.106,45.121.88.70,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.1752464999999999,4.506968,4.0171173600997765,0.252127,0.2808096666666667,0.296297,0.5619862087287671,eth:ethertype:ip:tcp,4,3
680,1.0355263333333333,3.106579000,0,0,3,0,49284,54957,192.168.20.106,124.197.2.117,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,672423912,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0355263333333333,2.079962,2.2383786892431763,9999,0,0,0,eth:ethertype:ip:tcp,3,0
681,1.0111230000000002,3.033369000,0,0,3,0,47720,41069,192.168.20.106,210.54.39.71,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,4164247626,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0111230000000002,2.026797,2.184980607126297,9999,0,0,0,eth:ethertype:ip:tcp,3,0
682,3.6181417647058822,61.508410000,0,0,17,0,36550,7972,192.168.20.106,197.253.66.52,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1289225645,3685036004,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.953413666666666,30.209863,55.190413140132044,0.308407,0.4134892,0.509536,1.6558943930121872,eth:ethertype:ip:tcp,12,5
683,0.7608572857142857,5.326001000,0,0,7,0,41616,55785,192.168.20.106,45.121.91.122,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,331463970,1014766785,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.0342335,3.889528,3.5148997376714743,0.360375,0.3963556666666667,0.446491,0.7935536714879469,eth:ethertype:ip:tcp,4,3
684,1.0712763333333333,3.213829000,0,0,3,0,54736,50933,192.168.20.106,41.80.97.49,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1644037536,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0712763333333333,2.213391,2.3258455632282784,9999,0,0,0,eth:ethertype:ip:tcp,3,0
685,1.0466913333333334,3.140074000,0,0,3,0,47408,10518,192.168.20.106,176.105.209.58,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,808308719,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0466913333333334,2.133318,2.267499949146343,9999,0,0,0,eth:ethertype:ip:tcp,3,0
686,1.041511,3.124533000,0,0,3,0,49636,62348,192.168.20.106,197.249.31.112,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,411131098,74,74.0,74,21904.0,999999,0,0,0,0.0,1.041511,2.110199,2.2542197283647103,9999,0,0,0,eth:ethertype:ip:tcp,3,0
687,1.0808806666666666,3.242642000,0,0,3,0,46578,40448,192.168.20.106,169.255.184.166,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3290860494,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0808806666666666,2.216681,2.343857061159803,9999,0,0,0,eth:ethertype:ip:tcp,3,0
688,0.02071706957928802,12.803149000,0,0,618,0,43594,443,192.168.20.106,104.16.254.149,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1637191714,3437193229,54,64.13071895424837,571,382589877.0653612,54,1519.025641025641,4410,223177917861.94998,0.0,0.01431795424836598,4.309258,4.373896143076249,-3.1e-05,0.02699312499999999,0.358978,8.395011957976813,eth:ethertype:ip:tcp,306,312
689,1.048114,3.144342000,0,0,3,0,39358,10990,192.168.20.106,41.80.97.61,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3171060442,74,74.0,74,21904.0,999999,0,0,0,0.0,1.048114,2.133219,2.270086608924426,9999,0,0,0,eth:ethertype:ip:tcp,3,0
690,0.5920207777777777,5.328187000,0,0,9,0,54870,20471,192.168.20.106,5.150.228.58,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3761779893,2615753283,54,71.6,122,82720.0,54,57.0,66,29268.0,0.0,0.8105068,3.83499,3.5783672138088893,4.6e-05,0.31891325,0.478478,0.9749010982144547,eth:ethertype:ip:tcp,5,4
691,1.0145873333333333,3.043762000,0,0,3,0,39256,42214,192.168.20.106,212.49.64.89,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2495575565,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0145873333333333,2.026709,2.1913795721823277,9999,0,0,0,eth:ethertype:ip:tcp,3,0
692,0.2221975,0.444395000,0,0,2,0,35604,25774,192.168.20.106,41.221.152.146,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4173416567,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.444395,0.444395,0.444395,0.0,eth:ethertype:ip:tcp,1,1
693,0.010969,0.021938000,0,0,2,0,56190,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3171415673,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.021938,0.021938,0.021938,0.0,eth:ethertype:ip:tcp,1,1
694,3.916334,31.330672000,0,0,8,0,59708,23869,192.168.20.106,41.73.107.251,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,834155067,2482908245,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,4.4309202857142855,16.42672,27.1468798795568,0.31423,0.31423,0.31423,0.0,eth:ethertype:ip:tcp,7,1
695,1.0486966666666666,3.146090000,0,0,3,0,49172,62652,192.168.20.106,185.104.184.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3606987299,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0486966666666666,2.133356,2.27117592637177,9999,0,0,0,eth:ethertype:ip:tcp,3,0
696,5.992318857142857,41.946232000,0,0,7,0,58330,2351,192.168.20.106,41.73.107.121,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2782895615,2201528298,54,60.666666666666664,74,92100.0,58,58.0,58,0.0,0.0,6.942384666666666,25.173347,35.90231180631761,0.291924,0.291924,0.291924,0.0,eth:ethertype:ip:tcp,6,1
697,3.617526470588235,61.497950000,0,0,17,0,42938,2553,192.168.20.106,197.253.66.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1134474669,159433467,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.95434525,30.209894,55.200698997967585,0.308785,0.4091614,0.509417,1.638591486294128,eth:ethertype:ip:tcp,12,5
698,1.061307,3.183921000,0,0,3,0,45804,6881,192.168.20.106,72.252.198.206,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,4094955652,74,74.0,74,21904.0,999999,0,0,0,0.0,1.061307,2.159963,2.2986433014116536,9999,0,0,0,eth:ethertype:ip:tcp,3,0
699,1.0487396666666668,3.146219000,0,0,3,0,38780,6881,192.168.20.106,27.147.243.100,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,530780904,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0487396666666668,2.13323,2.2712339482450212,9999,0,0,0,eth:ethertype:ip:tcp,3,0
700,0.09336538461538463,1.213750000,0,0,13,0,47654,443,192.168.20.106,151.101.121.2,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1497144275,678321812,66,150.14285714285714,583,843242.0,66,723.0,1494,13509995.333333332,0.0,0.0002387142857142857,0.000859,0.0014678791308745903,0.001078,0.20201316666666666,0.439862,1.0298671973046654,eth:ethertype:ip:tcp,7,6
701,1.048478,3.145434000,0,0,3,0,52256,35208,192.168.20.106,31.9.40.119,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3380688207,74,74.0,74,21904.0,999999,0,0,0,0.0,1.048478,2.133335,2.2707720901624335,9999,0,0,0,eth:ethertype:ip:tcp,3,0
