flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
267,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:fb:f9,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
268,225240819.60162702,1126204098.008135000,0,0,4,0,45600,51413,192.168.20.106,197.210.47.160,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,21.4933235,49.493154,67.02917823010148,9999,0,0,0,eth:ethertype:ip:tcp,4,0
269,1118375.4717854676,1126204100.087966000,0,0,1006,0,46665,43844,177.5.179.126,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1346.7480620155038,4410,481046867248.3645,54,65.69795918367348,200,1032099460.7265226,-7.6e-05,0.17110349999999994,1.595692,88.11872809172587,4e-06,0.022854565306122437,1.583525,11.176479124852165,eth:ethertype:ip:tcp:data,516,490
270,0.0,0.000000000,0,1,0,0,,,,,45:00:00:6c:97:ba,fd:18:40:2f:08:00,,,122,122.0,122,0.0,122,122.0,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
271,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ca:46,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
272,375401362.3749097,1126204087.124729000,0,0,2,0,57198,2351,192.168.20.106,41.73.107.121,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,39.2515795,78.503159,55.510116073465746,9999,0,0,0,eth:ethertype:ip:tcp,2,0
273,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:5e:9b,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
274,187700683.10748884,1126204098.644933000,0,0,5,0,59926,24584,192.168.20.106,197.210.47.251,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,14.250014199999999,37.546629,58.54020864351144,9999,0,0,0,eth:ethertype:ip:tcp,5,0
275,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:60:88,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
276,375401362.94497395,1126204088.834922000,0,0,2,0,39176,28314,192.168.20.106,41.73.107.156,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,43.520124,87.040248,61.54674959695883,9999,0,0,0,eth:ethertype:ip:tcp,2,0
277,281551023.16873026,1126204092.674921000,0,0,3,0,39244,23211,192.168.20.106,197.210.47.89,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.604490666666667,49.493048,53.196094695522106,9999,0,0,0,eth:ethertype:ip:tcp,3,0
278,281551023.5420127,1126204094.168051000,0,0,3,0,39422,64064,192.168.20.106,197.210.47.15,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,19.982157666666666,39.253182,43.06043897699888,9999,0,0,0,eth:ethertype:ip:tcp,3,0
279,187700683.249707,1126204099.498242000,0,0,5,0,54114,64064,192.168.20.106,197.210.47.168,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,14.079336399999999,37.54663,57.86789843286636,9999,0,0,0,eth:ethertype:ip:tcp,5,0
280,281551023.7020282,1126204094.808113000,0,0,3,0,45112,50657,192.168.20.106,77.219.5.217,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,22.471063333333333,44.369883,48.456917981873474,9999,0,0,0,eth:ethertype:ip:tcp,3,0
281,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ae:a4,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
282,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:13:04,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
283,281551023.2753775,1126204093.101510000,0,0,3,0,38686,18262,192.168.20.106,41.73.107.122,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.177766000000002,47.786114,52.14407964447372,9999,0,0,0,eth:ethertype:ip:tcp,3,0
284,10238219.030452972,1126204093.349827000,0,0,109,0,40208,6882,192.168.20.106,95.34.224.9,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,66.56363636363636,158,12920258.25454547,54,54.370370370370374,66,8303792.444444453,0.0,1.0336334727272731,7.132408,55.8391658516364,0.301379,0.5897238148148148,1.161514,31.25591498680074,eth:ethertype:ip:tcp:bittorrent,55,54
285,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:c9:4f,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
286,160886299.940213,1126204099.581491000,0,0,6,0,37058,23212,192.168.20.106,197.210.64.135,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,72900.0,999999,0,0,0,0.0,8.617762166666667,26.879947,44.06308907274171,9999,0,0,0,eth:ethertype:ip:tcp,6,0
287,1312592.1910637156,1126204099.932668000,0,0,857,0,27763,35512,46.246.139.154,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1363.2698412698412,5862,359806833938.81635,54,65.4110576923077,157,736883151.1322119,-6.4e-05,0.1614638435374149,4.581995,71.04476826666986,7e-06,0.0667924326923077,1.856791,27.720084867752913,eth:ethertype:ip:tcp:data,441,416
288,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:b6:64,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
289,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:42:91,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
290,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:15:dd,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
291,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:f2:9f,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
292,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:4c:fc,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
293,234870.5079078607,1126204085.418192000,0,0,4794,0,52158,443,192.168.20.106,172.217.19.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,171.2780104712042,1434,106909301453.26888,66,1337.8460471567269,2902,14876527626272.85,0.0,0.019881403141361234,32.148414,37.96072623468056,-0.000102,0.013616903606102635,0.544656,39.257548424886174,eth:ethertype:ip:tcp,1910,2884
294,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:07:f8,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
295,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:b9:a7,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
296,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d8:58,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
297,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:3a:68,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
298,281551023.6486907,1126204094.594763000,0,0,3,0,42114,8166,192.168.20.106,197.210.47.39,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,18.417732666666666,35.840037,39.641287236922125,9999,0,0,0,eth:ethertype:ip:tcp,3,0
299,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:45:b0,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
300,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:9b:f3,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
301,1485757.387794645,1126204099.948341000,0,0,757,0,8999,59410,121.218.32.105,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1550.9481481481482,7314,392607153339.7567,54,60.11079545454545,158,445163241.3778418,-3.4e-05,0.15238952839506176,0.995022,61.565970366573715,5e-06,0.1067647329545455,2.942863,37.47621546144909,eth:ethertype:ip:tcp,405,352
302,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d0:2a,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
303,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:bc:16,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
304,375401360.10047007,1126204080.301410000,0,0,2,0,42728,1963,192.168.20.106,197.210.65.36,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,31.573276,63.146552,44.65135512774894,9999,0,0,0,eth:ethertype:ip:tcp,2,0
305,0.0,0.000000000,0,1,0,0,,,,,45:00:00:3d:91:a9,fd:18:40:2f:08:00,,,75,75.0,75,0.0,75,75.0,75,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
306,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:50:6d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
307,1507636.009569985,1126204099.148779000,0,0,746,0,50596,23391,192.168.20.106,81.229.203.159,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,61.150735294117645,166,274626363.1580874,54,1451.0021097046413,7314,471041428624.461,0.0,0.15974937500000003,2.627358,43.29414842447832,-9.8e-05,0.11682560126582285,0.946625,55.258918741958475,eth:ethertype:ip:tcp:data,272,474
308,187700683.33915067,1126204100.034904000,0,0,5,0,35730,64064,192.168.20.106,197.210.47.183,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,9.749345,26.453388,40.09695569710334,9999,0,0,0,eth:ethertype:ip:tcp,5,0
309,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:28:a2,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
310,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ea:30,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
311,187700682.93025032,1126204097.581502000,0,0,5,0,35286,10639,192.168.20.106,197.210.64.28,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,17.1093258,46.079965,70.34318653146484,9999,0,0,0,eth:ethertype:ip:tcp,5,0
312,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e1:30,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
313,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:45:cd,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
314,1360149.879083644,1126204099.881257000,0,0,827,0,51413,49106,115.135.61.147,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1331.7954070981211,5826,405257791695.37537,66,71.67816091954023,192,618632543.4885042,-5.9e-05,0.14751915448851788,0.943848,70.51453731628725,4e-06,0.081618775862069,2.426392,28.322867438050586,eth:ethertype:ip:tcp:data,479,348
315,225240819.94292802,1126204099.714640000,0,0,4,0,54262,17007,192.168.20.106,197.210.47.61,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,21.4933335,49.493541,67.02940168353388,9999,0,0,0,eth:ethertype:ip:tcp,4,0
316,10055393.623646114,1126204085.848365000,0,0,111,0,52106,6881,192.168.20.106,174.109.129.128,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,78.96428571428571,203,18862402.53571428,66,69.61818181818182,159,14133222.000000019,0.0,0.9754699642857142,7.160267,53.66946473475932,0.034355,0.4820410909090909,0.945184,26.030808388683088,eth:ethertype:ip:tcp:bittorrent,56,55
317,1290039.0609679827,1126204100.225049000,0,0,872,0,8999,38380,182.177.223.71,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1407.165548098434,8706,393877040909.76154,66,70.63058823529411,163,896845024.5835339,-3e-05,0.07060397539149886,1.044819,31.48965922746151,4e-06,0.1582258564705883,3.284117,67.0897639975108,eth:ethertype:ip:tcp:data,447,425
318,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:98:c0,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
319,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:84:26,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
320,160886297.42970398,1126204082.007928000,0,0,6,0,39732,42929,192.168.20.106,197.253.66.115,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,15.283149,61.132529,52.942361794069335,0.30718,0.464505,0.62183,0.49042435772502163,eth:ethertype:ip:tcp,4,2
321,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:f7:ef,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
322,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:53:e3,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
323,281551022.20869,1126204088.834760000,0,0,3,0,54718,64319,192.168.20.106,197.210.47.8,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,25.032225666666665,49.496798,53.99011549506007,9999,0,0,0,eth:ethertype:ip:tcp,3,0
324,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:07:2d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
325,5362876.483467081,1126204061.528087000,0,0,209,0,53158,443,192.168.20.106,216.58.207.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,222.31182795698925,1434,418406724.0215059,66,371.4913793103448,2282,1825403857.8189642,0.0,0.3771548494623655,11.935431,34.73257601695392,1e-06,0.11871956896551725,3.598257,13.657212631696948,eth:ethertype:ip:tcp,93,116
326,281551016.2353605,1126204064.941442000,0,0,3,0,43226,18432,192.168.20.106,197.253.66.101,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.65e-05,3.3e-05,2.3334523779156068e-05,0.270272,0.270272,0.270272,0.0,eth:ethertype:ip:tcp,2,1
327,281551022.95539224,1126204091.821569000,0,0,3,0,45608,14018,192.168.20.106,41.73.107.189,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888881666666666,49.49322,53.72270788581879,9999,0,0,0,eth:ethertype:ip:tcp,3,0
328,160886299.989746,1126204099.928222000,0,0,6,0,45382,17575,192.168.20.106,197.210.64.92,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,72900.0,999999,0,0,0,0.0,10.382212166666667,32.426522,53.08129274015387,9999,0,0,0,eth:ethertype:ip:tcp,6,0
329,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:bb:b2,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
330,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:25:51,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
331,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:8e:44,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
332,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:4b:19,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
333,10934020.250951253,1126204085.847979000,0,0,102,0,47460,12672,192.168.20.106,83.24.195.15,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,77.5,169,15622429.269230785,66,68.26,167,11187487.459999992,0.0,0.9445853846153848,7.044409,48.192545038671724,0.003797,0.6430977000000003,1.207559,31.512438472970683,eth:ethertype:ip:tcp:data,52,50
334,0.0,0.000000000,0,1,0,0,,,,,45:00:00:6c:8b:b4,fd:18:40:2f:08:00,,,122,122.0,122,0.0,122,122.0,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
335,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:77:c9,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
336,1186727.1867430108,1126204100.219117000,0,0,948,0,64847,57630,41.102.215.65,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1255.8278008298755,2974,364880462810.4277,54,63.77467811158798,185,879432555.7103026,0.0,0.1286184315352698,1.034885,61.86574726008912,2e-06,0.0811001630901287,4.40753,37.71342041903031,eth:ethertype:ip:tcp:data,482,466
337,281551024.76869726,1126204099.074789000,0,0,3,0,46324,10273,192.168.20.106,41.73.105.85,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,18.204401,35.839905,39.24086921448537,9999,0,0,0,eth:ethertype:ip:tcp,3,0
338,1517795.283122411,1126204100.076829000,0,0,741,0,17117,40028,188.173.74.207,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1461.2327188940092,16114,400328085346.40356,54,59.20195439739414,177,328182284.41693807,-2.7e-05,0.10294246313364043,0.891609,44.57447727351146,3e-06,0.17901039739413674,3.365363,54.77963747041007,eth:ethertype:ip:tcp:data,434,307
339,281551013.67530775,1126204054.701231000,0,0,3,0,59574,5955,192.168.20.106,197.253.66.238,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,6.5e-06,1.3e-05,9.192388155425117e-06,0.441973,0.441973,0.441973,0.0,eth:ethertype:ip:tcp,2,1
340,375401364.6516157,1126204093.954847000,0,0,2,0,42736,64064,192.168.20.106,197.210.64.14,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,27.3066425,54.613285,38.61742416637356,9999,0,0,0,eth:ethertype:ip:tcp,2,0
341,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:62:16,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
342,1665982.3965609306,1126204100.075189000,0,0,675,0,15150,47600,120.147.70.119,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1452.7872860635696,2958,351337571705.1467,54,64.50751879699249,175,292221921.50000006,-8.7e-05,0.15853033496332505,3.2081,64.68149948306592,6e-06,0.1302290864661654,3.360471,34.51467728017408,eth:ethertype:ip:tcp,409,266
343,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:21:ec,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
344,281551023.00868875,1126204092.034755000,0,0,3,0,47902,37862,192.168.20.106,46.97.169.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.959968,49.493158,53.854927302679535,9999,0,0,0,eth:ethertype:ip:tcp,3,0
345,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:05:46,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
346,281551025.0353483,1126204100.141393000,0,0,3,0,39580,17006,192.168.20.106,77.219.4.108,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,15.146736666666667,30.720415,32.78835640619167,9999,0,0,0,eth:ethertype:ip:tcp,3,0
347,0.0,0.000000000,0,1,0,0,,,,,45:00:00:34:3a:2d,64:ef:aa:ae:08:00,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
348,375401361.23826003,1126204083.714780000,0,0,2,0,59116,49951,192.168.20.106,46.97.169.193,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,24.746597,49.493194,34.996973099981346,9999,0,0,0,eth:ethertype:ip:tcp,2,0
349,2252408.1967957523,1126204098.397876000,0,0,499,0,57448,62539,192.168.20.106,188.151.2.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,61.909574468085104,176,134029145.30319166,54,1396.3601286173634,9014,187378852664.46234,0.0,0.21359788297872334,2.429926,39.94595210286827,-5.9e-05,0.09733109646302252,0.748293,30.173136966142515,eth:ethertype:ip:tcp:data,188,311
350,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ab:2d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
351,0.0,0.000000000,0,1,0,0,,,,,45:00:00:3d:dd:19,fd:18:40:2f:08:00,,,75,75.0,75,0.0,75,75.0,75,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
352,1493639.3900337932,1126204100.085480000,0,0,753,0,46192,34236,81.242.33.218,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1380.3260869565217,8766,401411118148.2014,54,62.58361774744027,158,333954458.573379,-5.6e-05,0.09736734782608696,0.7973,44.6919393247678,5e-06,0.1873620853242321,3.075779,54.71212723636815,eth:ethertype:ip:tcp:data,460,293
353,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:af:ae,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
354,375401361.80717164,1126204085.421515000,0,0,2,0,33886,6881,192.168.20.106,37.251.160.243,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,122,122.0,122,14884.0,999999,0,0,0,0.0,16.213318,32.426636,22.929094206667823,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,2,0
355,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:38:47,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
356,66247299.99697364,1126204099.948552000,0,0,16,0,38031,35388,75.67.196.162,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,54.0,54,2916.0,54,1402.2857142857142,1506,332462319.42857134,0.0,0.1431635,0.286327,0.20246376333680058,2e-06,0.1303825,1.76282,1.7544316049086142,eth:ethertype:ip:tcp,2,14
357,281551023.91533077,1126204095.661323000,0,0,3,0,51352,2865,192.168.20.106,197.253.66.47,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,6.5e-06,1.3e-05,9.192388155425117e-06,0.301541,0.301541,0.301541,0.0,eth:ethertype:ip:tcp,2,1
358,375401363.95639104,1126204091.869173000,0,0,2,0,6881,47942,103.212.147.149,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,4e-05,4e-05,4e-05,0.0,eth:ethertype:ip:tcp,1,1
359,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e6:bf,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
360,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d0:ca,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
